system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000051,29,23,22,34,36,198,198,28,29,1,208,24,956,8,3,-21,65,50,17,-2,-5,-825,-42,-16,-2,-20,-5,-10,2,18,-11,-63,-18,11,-6,13,4,0,3.8517568,354.91666,0.16583446,97046.0,0.008779334,152.75,289.7,1.3739972,"{""type"":""Point"",""coordinates"":[119.90797859250965,28.649835745916103]}"
1_00000000000000000052,34,28,25,35,29,196,196,25,32,1,162,19,-1113,-17,-13,-33,-24,-12,80,4,-11,271,-24,-27,2,9,-47,-34,-1,14,-537,-61,-23,-1,-15,2,14,2,2.3070674,361.41666,0.17000112,98454.0,0.009488001,152.25,290.5533,1.3639972,"{""type"":""Point"",""coordinates"":[120.0712931685921,28.65010329197931]}"
1_0000000000000000005e,37,33,33,42,36,200,200,28,37,1,7,21,-254,-251,149,-48,-5,0,38,1,-8,97,109,-79,13,34,-7,18,0,14,291,-130,48,-25,-3,-16,22,0,0.92740995,366.91666,0.18416777,101276.0,0.011051,157.5,291.23,4.622664,"{""type"":""Point"",""coordinates"":[121.37456801078588,28.651449940497454]}"
1_0000000000000000005f,38,32,31,34,31,189,189,25,34,1,11,14,-886,-151,56,-47,-2,56,-32,3,-10,557,40,-45,-6,29,-39,30,-2,11,-705,-72,8,-21,1,23,-3,3,2.134545,365.91666,0.18333444,101242.0,0.010974334,158.33333,291.1433,4.4313307,"{""type"":""Point"",""coordinates"":[121.49341197206232,28.768144615066127]}"
1_0000000000000000007a,31,28,26,56,50,201,201,32,44,1,25,28,615,-128,-17,24,-42,-15,-13,-1,-9,519,54,9,-20,0,-13,1,-2,20,1565,-107,-15,-7,-57,-25,-22,-5,2.814959,368.83334,0.21166778,101018.0,0.010308667,152.58333,291.88666,1.2979972,"{""type"":""Point"",""coordinates"":[117.24186869535117,28.972148488261286]}"
1_00000000000000000088,37,32,31,41,28,197,197,18,34,1,65,17,-986,-38,-32,-42,-6,19,19,4,-11,2250,-31,-25,11,-20,-9,8,-8,13,-1601,-57,-34,-22,2,15,3,6,1.4083743,367.33334,0.19750112,100569.336,0.010161,145.33333,291.13,2.7319973,"{""type"":""Point"",""coordinates"":[118.87715928378245,28.97807909266236]}"
1_00000000000000000089,34,31,29,55,47,202,202,30,43,1,78,26,170,-53,-16,-45,10,51,-22,0,-9,1436,25,-19,-20,-31,-21,18,-5,19,168,-52,-27,-28,-26,11,-16,0,1.4078209,366.66666,0.19916779,100308.0,0.010163001,145.91667,291.04333,2.6153307,"{""type"":""Point"",""coordinates"":[118.9054567390676,28.906122578962908]}"
1_00000000000000000090,36,29,27,36,41,200,200,37,34,1,77,17,545,-6,-54,-36,67,49,-9,-1,-3,-760,-74,-24,-6,-28,-32,-42,2,13,135,-41,-29,-2,15,17,-6,0,4.217895,360.58334,0.17833444,99596.0,0.008995,155.5,290.90668,1.7226639,"{""type"":""Point"",""coordinates"":[119.81419477915358,28.958945090042025]}"
1_00000000000000000091,35,27,28,38,45,202,202,39,31,1,89,18,-95,-20,-24,-55,45,28,-8,0,-1,-1758,-85,-12,-2,5,-7,-2,6,13,-461,-48,-25,-13,19,14,-2,2,7.1901946,364.41666,0.17500111,100102.664,0.009384,154.25,291.32666,1.5333306,"{""type"":""Point"",""coordinates"":[119.943548841613,28.865700827913425]}"
1_00000000000000000092,31,26,25,36,37,201,200,28,31,1,104,22,561,-36,-17,-61,108,28,25,-1,-8,138,-36,-18,-2,-42,-1,11,0,16,904,-75,-25,-1,31,9,0,-2,2.8131192,364.41666,0.17500111,100102.664,0.009384,154.25,291.32666,1.5333306,"{""type"":""Point"",""coordinates"":[120.00768855116573,28.852225424529905]}"
1_00000000000000000093,32,27,27,34,31,200,200,26,33,1,116,10,2275,-15,-30,7,-9,49,-24,-8,-8,-622,-5,-31,-1,-7,4,5,2,8,711,-38,-32,0,-8,11,-4,-2,3.852669,364.25,0.17500111,99984.0,0.009613334,154.25,291.20667,1.6239972,"{""type"":""Point"",""coordinates"":[120.1610325772927,28.978346638725572]}"
1_00000000000000000098,34,30,31,39,42,200,200,35,34,1,54,20,-1192,-51,-68,42,-81,63,32,5,-8,312,65,-75,38,25,-30,-8,-1,15,-325,-26,-54,19,-35,15,5,1,1.0587432,362.58334,0.19166778,99110.664,0.010415334,153.83333,290.57666,2.1186638,"{""type"":""Point"",""coordinates"":[120.71726976090164,28.844680625547475]}"
1_0000000000000000009b,37,29,27,32,26,187,187,21,31,1,15,16,441,-142,43,-4,-57,4,-37,-1,-13,453,17,-24,-2,23,-57,-9,-2,12,69,-83,5,-5,-19,-18,-17,0,2.1349585,366.83334,0.19250111,101244.0,0.011029667,158.41667,291.37332,3.3079975,"{""type"":""Point"",""coordinates"":[121.13040547350342,28.8503392247843]}"
1_0000000000000000009c,37,30,28,33,28,189,189,23,32,1,13,14,-189,-116,49,-29,-27,1,-19,1,-13,888,22,-35,5,31,-53,-5,-3,9,-330,-65,10,-20,-2,-11,-5,1,1.4074205,366.83334,0.19250111,101244.0,0.011029667,158.41667,291.37332,3.3079975,"{""type"":""Point"",""coordinates"":[121.13552452151276,28.853844078212305]}"
1_000000000000000000a0,38,31,29,46,47,202,202,37,38,1,19,20,1518,-34,-50,51,-73,24,-3,-5,-8,257,-22,1,-27,40,-57,48,-1,15,860,-52,-2,8,-15,-10,4,-2,1.4083016,364.58334,0.18000111,101448.0,0.010953668,159.58333,291.01,4.2493305,"{""type"":""Point"",""coordinates"":[121.61576524586783,28.968648093934327]}"
1_000000000000000000a5,40,34,31,37,28,188,188,21,36,1,109,17,-1145,-46,-24,58,-19,3,-2,4,-10,-630,-12,49,-1,-7,30,37,2,12,-991,-58,0,29,-16,-6,8,4,3.6784217,360.0,0.17250112,98752.664,0.010521334,148.08333,289.9833,1.1973306,"{""type"":""Point"",""coordinates"":[114.54018408998836,29.03116914980469]}"
1_000000000000000000bb,33,29,27,51,46,199,199,30,40,1,23,24,-72,-92,-1,-4,-18,22,22,1,-8,-390,18,2,-32,-24,-4,-18,1,18,589,-89,6,-15,-47,4,6,-1,1.8543341,367.83334,0.19750111,100921.336,0.010219334,152.58333,291.71,1.4333305,"{""type"":""Point"",""coordinates"":[117.10981687675448,28.99344069579149]}"
1_000000000000000000c1,36,34,34,48,46,202,202,37,41,1,72,16,163,-60,-17,20,-13,7,15,0,-5,279,4,-10,-37,15,-11,9,-1,14,-91,-59,-12,0,-5,7,-4,0,2.3154743,368.16666,0.21916777,99999.336,0.011013667,153.16667,291.58334,2.1939971,"{""type"":""Point"",""coordinates"":[117.80888352620632,29.100699912531073]}"
1_000000000000000000c6,35,27,25,40,30,193,193,21,35,1,148,25,-356,-77,-48,11,-45,-46,23,2,-14,277,14,-11,18,56,3,33,-1,20,741,-53,-35,-19,-56,-50,10,-1,3.4960177,363.75,0.2000011,98902.0,0.010626334,150.25,290.68,3.1439972,"{""type"":""Point"",""coordinates"":[118.41740366966691,29.139235463834943]}"
1_000000000000000000ce,36,30,29,46,41,200,200,29,38,1,43,21,434,-48,-38,-53,31,25,-1,0,-6,1043,-32,2,-59,-4,0,-3,-4,15,243,-89,-11,-21,-10,0,7,0,0.92740995,364.25,0.17333445,100882.664,0.009377334,153.41667,291.34,2.3559973,"{""type"":""Point"",""coordinates"":[119.31670625192379,29.11660106688766]}"
1_000000000000000000cf,31,28,27,44,46,204,204,35,35,1,72,23,1393,-69,-11,-40,23,21,12,-4,-7,-130,-25,-19,-31,-21,-1,-2,0,16,448,-78,-15,-14,-18,13,-9,-1,4.219456,362.75,0.17666778,100509.336,0.009165667,153.83333,291.18,2.1259973,"{""type"":""Point"",""coordinates"":[119.43609422352873,29.026589653022796]}"
1_000000000000000000d0,33,29,28,49,48,202,202,36,38,1,50,22,560,-98,-4,-54,16,29,-12,-1,-5,0,-30,2,-17,16,-43,-31,0,16,171,-101,-5,-12,-19,27,-14,0,3.7047918,363.75,0.17833444,100762.664,0.0091820005,155.83333,291.44666,1.902664,"{""type"":""Point"",""coordinates"":[119.57676994356285,29.06512520432668]}"
1_000000000000000000d1,38,30,30,33,31,194,194,27,34,1,46,22,-907,-42,-44,-83,36,54,20,4,-7,-248,-55,-11,6,9,-9,-11,0,15,-578,-56,-22,-27,11,22,11,2,1.4091258,363.75,0.17833444,100762.664,0.0091820005,155.83333,291.44666,1.902664,"{""type"":""Point"",""coordinates"":[119.64818690603484,29.075367759446447]}"
1_000000000000000000d7,35,29,27,36,40,201,201,33,31,1,132,16,-1956,-17,-71,-8,7,51,45,7,-7,207,10,-15,24,20,-15,-13,0,12,-1125,-31,-37,-3,6,16,16,4,1.409704,357.25,0.17250112,98277.336,0.009297667,153.91667,290.07333,1.7973306,"{""type"":""Point"",""coordinates"":[120.31599079800104,29.14974556501792]}"
1_000000000000000000ea,39,34,32,37,30,193,193,24,35,1,85,12,-1358,-80,53,-21,-12,11,31,5,-5,-1238,-15,13,23,-5,9,8,4,9,-1052,-56,27,0,-1,5,17,4,5.6118116,370.66666,0.19333445,100579.336,0.011865667,144.91667,291.52,1.9773306,"{""type"":""Point"",""coordinates"":[115.10612427748961,29.25565813323937]}"
1_000000000000000000f0,39,35,33,53,47,200,200,34,42,1,35,25,1356,-71,-26,6,-37,-4,-37,-4,-10,-956,20,5,-5,-1,6,3,3,18,462,-66,-13,-12,-38,-13,-19,-1,0.92740995,375.25,0.19833446,100679.336,0.0126330005,142.16667,292.41998,3.116664,"{""type"":""Point"",""coordinates"":[115.81947342761565,29.335426991984466]}"
1_000000000000000000fc,37,30,28,30,29,201,201,23,31,1,41,8,52,-35,-40,2,15,-13,-2,0,-6,-253,-26,17,-37,-35,5,-3,0,6,-38,-34,-15,-7,0,-7,1,0,2.137212,366.58334,0.20583445,100792.664,0.0103876665,152.5,291.58667,1.3739972,"{""type"":""Point"",""coordinates"":[117.2046753334644,29.29177239267123]}"
1_0000000000000000010e,35,29,26,50,44,201,202,32,38,1,65,24,2247,-108,-13,-33,-57,23,-15,-7,-7,350,-18,-1,-44,3,-32,-15,-1,16,1240,-106,0,-18,-57,14,-7,-3,6.924672,363.66666,0.17166778,100789.336,0.009383667,154.25,291.3,2.4479973,"{""type"":""Point"",""coordinates"":[119.32075065657925,29.248113334256942]}"
1_00000000000000000112,35,30,27,43,42,201,201,32,34,1,115,19,11,-44,5,-23,35,26,32,0,-5,303,-19,-7,-2,-5,3,-23,-1,14,-67,-57,-6,3,4,5,17,0,2.1242938,350.75,0.17666778,97190.0,0.008336,156.33333,289.43332,1.9759972,"{""type"":""Point"",""coordinates"":[119.7430453627448,29.211731528761874]}"
1_00000000000000000113,38,36,37,53,54,201,202,43,44,1,113,21,646,-79,-2,-72,31,11,19,-1,-3,327,-1,-5,34,-23,-10,-16,-1,15,449,-63,-8,-4,10,-2,8,-1,2.9760597,362.08334,0.17750111,100392.0,0.009030334,155.83333,291.24332,1.8973306,"{""type"":""Point"",""coordinates"":[119.88641883891624,29.281262291488257]}"
1_00000000000000000114,36,32,33,44,45,203,203,36,39,1,80,15,531,-81,-23,-70,-16,-21,33,-1,-4,-304,-10,-31,35,-10,-9,-30,0,11,342,-64,-13,-8,-21,-10,10,0,1.8543341,355.16666,0.17666778,98433.336,0.008554667,154.75,290.11667,1.8906639,"{""type"":""Point"",""coordinates"":[120.0025695031564,29.30928774160916]}"
1_00000000000000000115,40,36,33,41,30,196,196,24,40,1,101,18,-25,-21,-23,-72,42,19,12,0,-8,193,-16,-29,-19,29,-10,44,-1,13,-236,-43,-19,-25,11,14,5,1,5.0885577,362.58334,0.17416778,100398.664,0.009132001,153.66667,291.18332,1.8206639,"{""type"":""Point"",""coordinates"":[120.11279402209652,29.29581233822565]}"
1_00000000000000000116,32,27,24,45,32,198,198,23,33,1,204,25,-659,-70,31,0,-16,-7,19,3,-11,510,71,-16,18,18,2,-19,-2,18,25,-76,-3,20,-12,-25,-9,0,5.609174,362.33334,0.17250112,99792.0,0.009464667,154.08333,290.94998,1.7579972,"{""type"":""Point"",""coordinates"":[120.24835069412127,29.192865072204746]}"
1_0000000000000000011a,27,23,17,60,49,192,192,22,40,1,572,45,397,-166,0,6,-16,-36,-18,0,-15,1148,89,-44,20,18,10,-31,-4,31,-90,-153,25,-10,9,-67,-35,1,22.04456,339.41666,0.17416778,93410.0,0.008475,154.33333,287.01,2.0339973,"{""type"":""Point"",""coordinates"":[120.67307115125989,29.277217886832783]}"
1_00000000000000000120,33,30,26,43,41,199,199,30,36,1,22,21,-1085,-101,-14,33,-36,40,35,4,-7,78,-24,13,-30,45,-22,23,0,15,-236,-101,8,3,1,-10,32,1,6.7996364,361.75,0.18666779,101232.0,0.010719334,160.16667,290.65332,3.1993306,"{""type"":""Point"",""coordinates"":[121.4284651652189,29.258890981503118]}"
1_0000000000000000012d,39,36,38,50,58,201,200,47,44,1,47,16,876,-53,24,-24,24,-10,31,-2,-2,-1429,-38,0,5,-22,-2,-11,5,12,47,-46,8,-12,-2,-7,14,0,4.352141,376.25,0.20750111,101059.336,0.012695334,142.58333,292.66333,3.4253306,"{""type"":""Point"",""coordinates"":[116.04180866524152,29.456433617271824]}"
1_00000000000000000149,37,29,26,34,30,193,193,21,32,1,73,27,-536,-6,50,-49,87,81,72,2,-18,-1100,-14,-12,28,44,3,-3,3,18,740,-41,11,-3,-8,26,22,-2,2.9767957,354.33334,0.17000112,98081.336,0.009196667,156.25,289.84665,2.8273306,"{""type"":""Point"",""coordinates"":[119.28382929985672,29.478800468155907]}"
1_0000000000000000014e,36,30,30,44,44,203,203,37,41,1,98,18,154,-42,-33,-24,-17,-12,33,0,-6,104,-33,-23,10,-24,-19,-35,0,14,69,-65,-20,0,-21,-18,5,0,3.7047918,359.25,0.17833444,99824.0,0.008708,154.41667,290.84,2.000664,"{""type"":""Point"",""coordinates"":[119.88318599065248,29.426517508304254]}"
1_0000000000000000014f,38,32,31,44,39,202,202,35,37,1,80,17,-963,-19,-49,-65,34,20,0,4,-6,376,-17,-6,-12,2,-5,8,-1,12,-749,-45,-30,-18,10,9,-1,3,4.3477106,362.41666,0.17583445,100446.0,0.009047001,154.16667,291.22665,1.8459972,"{""type"":""Point"",""coordinates"":[120.05889240856249,29.347555746849835]}"
1_00000000000000000150,36,31,31,41,44,201,201,37,37,1,73,17,-78,-30,-46,-43,-2,-9,-15,0,-2,-543,-62,-24,6,-15,-8,-16,1,14,-165,-47,-36,-3,-17,-8,-15,1,2.3200896,362.58334,0.17416778,100398.664,0.009132001,153.66667,291.18332,1.8206639,"{""type"":""Point"",""coordinates"":[120.14135902344489,29.34378334735862]}"
1_00000000000000000156,32,28,29,43,47,200,199,34,35,1,47,22,1002,-104,-8,-2,-47,-32,70,-2,-6,-817,-7,-14,-13,42,-22,5,2,16,206,-76,-17,-1,-32,2,15,0,1.4122292,363.83334,0.16500111,101064.0,0.010053667,153.16667,290.98,2.0259972,"{""type"":""Point"",""coordinates"":[120.78167701651762,29.471255669173477]}"
1_00000000000000000164,31,26,24,42,37,199,199,28,34,1,23,22,-5842,-121,100,-139,-124,26,97,22,-8,-2071,-29,-69,-48,-38,-46,-42,7,14,84,-107,-19,-39,-23,-22,-4,0,10.546555,375.0,0.21000111,100993.336,0.012587001,142.16667,292.36,3.1099973,"{""type"":""Point"",""coordinates"":[115.69658506168376,29.66528899241312]}"
1_00000000000000000166,33,29,29,64,56,200,200,36,45,1,37,29,2292,-73,36,-66,-21,-4,16,-7,-10,-652,41,-12,-17,-13,-3,-32,2,17,756,-74,14,-23,-29,-37,-18,-2,1.4133933,342.08334,0.21000111,91507.336,0.010063333,142.0,287.28333,3.5313306,"{""type"":""Point"",""coordinates"":[115.91595499710908,29.617857534507618]}"
1_00000000000000000181,31,27,24,41,31,200,200,15,29,1,109,22,1845,-58,-24,-18,-42,-41,-4,-6,-8,-255,38,4,-12,20,-10,-6,0,14,1763,-66,-19,12,-58,-26,-5,-5,12.810768,360.08334,0.17583445,99211.336,0.010013667,156.33333,290.59665,3.1639974,"{""type"":""Point"",""coordinates"":[119.052330609566,29.59091118684165]}"
1_00000000000000000186,31,28,27,39,39,198,197,33,35,1,102,21,1310,-78,17,-48,10,-7,43,-4,-11,-67,-57,-23,-32,-18,-17,-52,0,17,1152,-62,0,-7,-14,-20,22,-3,4.3603086,347.5,0.17750111,96408.0,0.008254001,153.25,288.75,2.202664,"{""type"":""Point"",""coordinates"":[119.70558891389584,29.655590447621876]}"
1_0000000000000000018a,34,29,27,41,41,202,202,31,32,1,54,24,1111,-41,8,-19,36,21,27,-3,-6,-946,-27,-27,-6,-20,0,-39,3,17,-161,-69,-9,-8,-6,-11,15,1,2.3245757,355.08334,0.17750111,98511.336,0.008487,152.16667,290.02664,1.9313306,"{""type"":""Point"",""coordinates"":[120.08422902074817,29.57716377829387]}"
1_0000000000000000018b,35,32,30,48,48,202,202,34,40,1,18,24,890,-80,31,39,22,13,55,-2,-8,-1210,17,-18,-18,15,18,-23,4,17,-671,-64,-19,32,-12,10,25,3,3.6955893,364.08334,0.17583445,100991.336,0.009248334,150.33333,291.26666,1.9573306,"{""type"":""Point"",""coordinates"":[120.22894468633667,29.667447197323]}"
1_00000000000000000190,34,30,31,40,48,201,201,40,36,1,27,19,-1092,-31,-52,-18,-45,-8,25,4,-3,553,-15,-28,28,10,14,-41,-2,13,-531,-39,-25,2,-21,0,-1,2,2.1317246,363.83334,0.16500111,101064.0,0.010053667,153.16667,290.98,2.0259972,"{""type"":""Point"",""coordinates"":[120.82075657815004,29.56719322833836]}"
1_00000000000000000195,34,29,28,33,31,193,193,27,32,1,26,18,1127,-45,-28,17,-54,-8,11,-3,-7,68,-20,25,0,36,-5,-4,0,13,276,-68,3,-8,-13,-15,9,0,2.1389146,355.16666,0.19250111,99769.336,0.010230001,160.0,289.62665,2.4853306,"{""type"":""Point"",""coordinates"":[121.38804341416942,29.617857534507618]}"
1_000000000000000001ae,35,28,25,33,30,199,199,22,30,1,133,14,-291,-63,-29,22,-20,21,3,1,-6,-551,-12,-7,-3,12,-11,16,1,11,-321,-67,-24,1,-28,1,-4,1,1.4141315,367.83334,0.20583445,99450.0,0.011588001,153.41667,291.62665,4.086664,"{""type"":""Point"",""coordinates"":[118.30232764878062,29.710027153282343]}"
1_000000000000000001af,38,33,31,39,41,201,201,34,36,1,131,14,108,-58,-35,34,-19,21,16,0,-2,360,-4,-10,-6,-7,-19,7,-1,11,179,-57,-19,12,-19,0,6,0,1.8543341,365.33334,0.2000011,98912.0,0.011328001,153.66667,291.22665,4.1079974,"{""type"":""Point"",""coordinates"":[118.32469895876581,29.714878655228492]}"
1_000000000000000001ba,38,32,29,33,29,190,190,23,33,1,18,12,1607,-28,35,-11,23,53,62,-5,-5,571,-27,1,-15,5,0,-11,-2,10,616,-45,1,3,-6,21,29,-1,3.3352416,358.0,0.16916779,99474.664,0.009309667,152.16667,290.24,2.350664,"{""type"":""Point"",""coordinates"":[119.61072599808486,29.83534127018733]}"
1_000000000000000001be,36,29,27,35,36,200,200,29,31,1,103,18,1772,-8,-22,-9,-1,36,55,-5,-6,-1525,-58,-48,-24,-27,-8,-66,5,13,333,-33,-7,9,-3,6,29,0,3.697605,350.16666,0.18333445,96962.664,0.008423667,149.83333,288.97333,2.0679972,"{""type"":""Point"",""coordinates"":[120.10282347214103,29.740750359540584]}"
1_000000000000000001bf,38,32,32,38,47,202,202,44,35,1,14,8,-522,-28,-19,33,35,-5,-19,2,1,-1349,-107,-31,-6,-18,-16,-21,5,7,-478,-41,-16,18,14,-5,-8,2,1.4143456,364.91666,0.17833444,101232.0,0.009394334,149.25,291.31,2.0279973,"{""type"":""Point"",""coordinates"":[120.25400929335811,29.736705954885107]}"
1_000000000000000001c1,34,30,28,44,41,201,201,38,36,1,34,26,-115,-138,9,15,-17,-6,12,1,-11,217,6,-8,1,39,-7,-43,-1,19,152,-100,1,0,-9,-15,2,0,3.332711,363.0,0.17333445,100773.336,0.009398334,150.08333,290.99667,2.0419972,"{""type"":""Point"",""coordinates"":[120.43618586689666,29.752874655304907]}"
1_000000000000000001c9,37,33,33,43,42,202,202,33,36,1,8,18,310,-30,-89,17,-50,-28,14,0,-6,773,-22,30,0,10,-33,-22,-3,12,128,-23,-44,4,-21,-25,-1,0,2.139762,360.83334,0.19250111,101368.0,0.010449001,160.5,290.62,2.194664,"{""type"":""Point"",""coordinates"":[121.3848061068046,29.77766725716206]}"
1_000000000000000001ca,39,30,28,31,26,186,187,21,32,1,10,11,-43,-72,-74,74,74,-72,0,0,-8,-849,-19,-8,-2,14,0,-9,2,8,41,-49,-26,20,29,-26,-14,0,0.92740995,346.75,0.20000112,97428.0,0.009595001,161.16667,288.36334,2.3673306,"{""type"":""Point"",""coordinates"":[121.59447303833767,29.729700707130146]}"
1_000000000000000001cb,41,33,30,32,27,189,189,21,33,1,8,5,-693,-13,-43,37,-29,15,9,2,-10,-1225,-37,20,4,41,12,-14,4,4,-409,-26,-18,18,-11,0,2,1,2.3289318,360.25,0.20083445,101306.0,0.010442333,161.75,290.59332,2.234664,"{""type"":""Point"",""coordinates"":[121.63193394628762,29.80111766960214]}"
1_000000000000000001e3,37,33,29,35,27,195,195,23,33,1,121,11,234,-55,-1,28,-7,9,15,0,-7,35,-37,-16,-24,7,-14,3,0,9,127,-63,-7,14,-8,-3,4,0,2.3304298,367.41666,0.20083445,99343.336,0.011852667,153.75,291.69998,4.3979974,"{""type"":""Point"",""coordinates"":[118.43411192131418,29.877381674919224]}"
1_000000000000000001e4,32,26,23,33,31,196,196,24,29,1,137,19,666,-66,-30,13,22,-16,10,-1,-5,567,-18,-1,-15,-20,-12,8,-2,15,-97,-88,-13,-16,5,-10,-12,0,5.64385,363.0,0.19083445,98447.336,0.011424667,154.5,290.99667,4.261997,"{""type"":""Point"",""coordinates"":[118.57182233914774,29.903792930458785]}"
